Unnamed: 0,Zone,State,City,Name,Type,year,time_required,G_rating,fee,Significance,reviews,Place_img,Place_img_1,Place_img_2,Place_img_3,Place_img_4
56,Southern,Goa,Goa,Anjuna Beach,,,2,4.4,0,Scenic,0.18,https://images.unsplash.com/photo-1711173734852-464d8cc5d708?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTYWxhciUyMEp1bmclMjBNdXNldW18ZW58MHx8fHwxNzIzNTQ4NjA1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1575747687077-b7a4bb468f65?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBbmp1bmElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2NjF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1580589247294-338a5d538d6b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxBbmp1bmElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2NjF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1675234838328-760bc09ae1e5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxBbmp1bmElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2NjF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1478029973231-f42d99fe5c20?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxBbmp1bmElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2NjF8MA&ixlib=rb-4.0.3&q=80&w=1080
57,Southern,Goa,Goa,Chapora Fort,,1617,1,4.2,0,Historical,0.19,https://images.unsplash.com/photo-1664897945290-31466ec8b9b8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxRdXRiJTIwU2hhaGklMjBUb21ic3xlbnwwfHx8fDE3MjM1NDg2MDl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1642516864457-ef3dcfa02d3a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaGFwb3JhJTIwRm9ydHxlbnwwfHx8fDE3MjM4MDg2NjV8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1642516864513-457ca5902c97?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxDaGFwb3JhJTIwRm9ydHxlbnwwfHx8fDE3MjM4MDg2NjV8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1587134478483-533756ee2e30?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxDaGFwb3JhJTIwRm9ydHxlbnwwfHx8fDE3MjM4MDg2NjV8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1587216212531-8c045d5e775c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxDaGFwb3JhJTIwRm9ydHxlbnwwfHx8fDE3MjM4MDg2NjV8MA&ixlib=rb-4.0.3&q=80&w=1080
58,Southern,Goa,Goa,Se Cathedral,,1640,1,4.5,0,Historical,0.05,https://images.unsplash.com/photo-1695351627748-36b5600f8570?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCaXJsYSUyME1hbmRpcnxlbnwwfHx8fDE3MjM1NDg2MTJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1560887665-8a8ab31bc954?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTZSUyMENhdGhlZHJhbHxlbnwwfHx8fDE3MjM4MDg2Njh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1718275520604-b75f467a023d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxTZSUyMENhdGhlZHJhbHxlbnwwfHx8fDE3MjM4MDg2Njh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1702799464758-4ca776eb0d7f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxTZSUyMENhdGhlZHJhbHxlbnwwfHx8fDE3MjM4MDg2Njh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1702799464735-42e7212111d6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxTZSUyMENhdGhlZHJhbHxlbnwwfHx8fDE3MjM4MDg2Njh8MA&ixlib=rb-4.0.3&q=80&w=1080
59,Southern,Goa,Goa,Baga Beach,,,2,4.5,0,Scenic,0.35,https://images.unsplash.com/photo-1692964808433-a7f9554c3f24?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaG93bWFoYWxsYSUyMFBhbGFjZXxlbnwwfHx8fDE3MjM1NDg2MTZ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1593620529462-619501b0f7f1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCYWdhJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4NjcyfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1723275763631-2f53c56ee251?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCYWdhJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4NjcyfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1575136745500-5f7e82c534dc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCYWdhJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4NjcyfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1532511886616-0140dc8992b0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxCYWdhJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4NjcyfDA&ixlib=rb-4.0.3&q=80&w=1080
60,Southern,Goa,Goa,Arambol Beach,,,2,4.6,0,Scenic,0.1,https://images.unsplash.com/photo-1705861146215-893c716481e7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxJbmRpYSUyMEdhdGV8ZW58MHx8fHwxNzIzNTQ4NDgwfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1523387282479-ae7166314e62?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBcmFtYm9sJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1652820330085-82a0c2b88d78?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxBcmFtYm9sJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1709102217753-90ab31562aa2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxBcmFtYm9sJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1609416490723-89f5d8892c9b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxBcmFtYm9sJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc1fDA&ixlib=rb-4.0.3&q=80&w=1080
61,Southern,Goa,Goa,Palolem Beach,,,2,4.6,0,Scenic,0.27,https://images.unsplash.com/photo-1646938691456-a03d01a8276a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxIdW1heXVuJTI3cyUyMFRvbWJ8ZW58MHx8fHwxNzIzNTQ4NDg0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxQYWxvbGVtJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc4fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1594801001182-99ee8f8d5db9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxQYWxvbGVtJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc4fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1608697005000-2be78a1f1023?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxQYWxvbGVtJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc4fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1589999296622-5dd73a58cf2f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxQYWxvbGVtJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njc4fDA&ixlib=rb-4.0.3&q=80&w=1080
62,Southern,Goa,Goa,Colva Beach,,,2,4.3,0,Scenic,0.1,https://images.unsplash.com/photo-1671137777317-877064fb882d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBa3NoYXJkaGFtJTIwVGVtcGxlfGVufDB8fHx8MTcyMzU0ODQ4N3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1584111729872-f7013659ae8b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDb2x2YSUyMEJlYWNofGVufDB8fHx8MTcyMzgwODY4Mnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1584111728939-d8cb2e7075c7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxDb2x2YSUyMEJlYWNofGVufDB8fHx8MTcyMzgwODY4Mnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1553597948-69d60bc01a14?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxDb2x2YSUyMEJlYWNofGVufDB8fHx8MTcyMzgwODY4Mnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1558105894-a77b2a8b2f99?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxDb2x2YSUyMEJlYWNofGVufDB8fHx8MTcyMzgwODY4Mnww&ixlib=rb-4.0.3&q=80&w=1080
63,Southern,Goa,Goa,Miramar Beach,,,1.5,4.2,0,Scenic,0.3,https://images.unsplash.com/photo-1686052903991-fedc0903ad4d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxXYXN0ZSUyMHRvJTIwV29uZGVyJTIwUGFya3xlbnwwfHx8fDE3MjM1NDg0OTF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1647797013933-c53ac86cb997?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNaXJhbWFyJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njg1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1577814167854-c251f26c6cd9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxNaXJhbWFyJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njg1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1689568914766-bf9c4848052d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxNaXJhbWFyJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njg1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1572222963617-a7a60a69f463?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxNaXJhbWFyJTIwQmVhY2h8ZW58MHx8fHwxNzIzODA4Njg1fDA&ixlib=rb-4.0.3&q=80&w=1080
64,Southern,Goa,Goa,Aguada Beach,,,2,4.5,0,Scenic,0.01,https://images.unsplash.com/photo-1630042924275-ac0a9c2b0c8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxKYW50YXIlMjBNYW50YXJ8ZW58MHx8fHwxNzIzNTQ4NDk0fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1584111728495-7d9599602355?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBZ3VhZGElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2ODl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1694931537785-ca96d985b52c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxBZ3VhZGElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2ODl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxBZ3VhZGElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2ODl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1506953823976-52e1fdc0149a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxBZ3VhZGElMjBCZWFjaHxlbnwwfHx8fDE3MjM4MDg2ODl8MA&ixlib=rb-4.0.3&q=80&w=1080
65,Southern,Goa,Goa,Dr. Salim Ali Bird Santuary,,1988,2,3.9,10,Wildlife,0.03,https://images.unsplash.com/photo-1662101875545-0b0cb8b7795b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaGFuZG5pJTIwQ2hvd2t8ZW58MHx8fHwxNzIzNTQ4NDk3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1486365227551-f3f90034a57c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxEci4lMjBTYWxpbSUyMEFsaSUyMEJpcmQlMjBTYW50dWFyeXxlbnwwfHx8fDE3MjM4MDg2OTJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1444464666168-49d633b86797?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxEci4lMjBTYWxpbSUyMEFsaSUyMEJpcmQlMjBTYW50dWFyeXxlbnwwfHx8fDE3MjM4MDg2OTJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1480044965905-02098d419e96?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxEci4lMjBTYWxpbSUyMEFsaSUyMEJpcmQlMjBTYW50dWFyeXxlbnwwfHx8fDE3MjM4MDg2OTJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1520808663317-647b476a81b9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxEci4lMjBTYWxpbSUyMEFsaSUyMEJpcmQlMjBTYW50dWFyeXxlbnwwfHx8fDE3MjM4MDg2OTJ8MA&ixlib=rb-4.0.3&q=80&w=1080
66,Western,Gujarat,Ahmedabad,Sabarmati Ashram,,1915,1.5,4.6,0,Historical,0.35,https://images.unsplash.com/photo-1705384766432-d77804736822?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxMb3R1cyUyMFRlbXBsZXxlbnwwfHx8fDE3MjM1NDg1MDF8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1624903715289-fc6554439cac?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTYWJhcm1hdGklMjBBc2hyYW18ZW58MHx8fHwxNzIzODA4Njk2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1624903715293-afe920c6adad?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxTYWJhcm1hdGklMjBBc2hyYW18ZW58MHx8fHwxNzIzODA4Njk2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1624903715314-3cef94e6bfe7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxTYWJhcm1hdGklMjBBc2hyYW18ZW58MHx8fHwxNzIzODA4Njk2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1662101841266-a6202b991340?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxTYWJhcm1hdGklMjBBc2hyYW18ZW58MHx8fHwxNzIzODA4Njk2fDA&ixlib=rb-4.0.3&q=80&w=1080
67,Western,Gujarat,Dwarka,Dwarkadhish Temple,,-400,2,4.7,0,Religious,0.59,https://images.unsplash.com/photo-1705861144413-f02e38354648?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxSZWQlMjBGb3J0fGVufDB8fHx8MTcyMzU0ODUwNHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxEd2Fya2FkaGlzaCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4MDg2OTl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1602772576452-2728cd3bca17?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxEd2Fya2FkaGlzaCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4MDg2OTl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1616308913682-d75367dd6e8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxEd2Fya2FkaGlzaCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4MDg2OTl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1547126627-af8df614498c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxEd2Fya2FkaGlzaCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4MDg2OTl8MA&ixlib=rb-4.0.3&q=80&w=1080
68,Western,Gujarat,Junagadh,Gir National Park,,1965,3,4.5,3500,Wildlife,0.08,https://images.unsplash.com/photo-1642960058891-cadf4c509161?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBZ3Jhc2VuJTIwa2klMjBCYW9saXxlbnwwfHx8fDE3MjM1NDg1MDh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1624951714070-74a95c1f6959?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHaXIlMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODA4NzAzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1588093184312-ae225fe3b48a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxHaXIlMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODA4NzAzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1634046808105-ce0ec912691e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxHaXIlMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODA4NzAzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1715601719007-0fd056192675?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxHaXIlMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzODA4NzAzfDA&ixlib=rb-4.0.3&q=80&w=1080
69,Western,Gujarat,Bhuj,White Desert,,1950,2.5,4.6,0,Nature,0.12,https://images.unsplash.com/photo-1710743786016-17a934454432?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTdW5kZXIlMjBOdXJzZXJ5fGVufDB8fHx8MTcyMzU0ODUxMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1493382051629-7eb03ec93ea2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxXaGl0ZSUyMERlc2VydHxlbnwwfHx8fDE3MjM4MDg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708008434267-dbd151d62a54?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxXaGl0ZSUyMERlc2VydHxlbnwwfHx8fDE3MjM4MDg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708008434526-5d8928f767a1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxXaGl0ZSUyMERlc2VydHxlbnwwfHx8fDE3MjM4MDg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1708007004190-2c1286bd392e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxXaGl0ZSUyMERlc2VydHxlbnwwfHx8fDE3MjM4MDg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080
70,Western,Gujarat,Vadodara,Laxmi Vilas Palace,,1890,2,4.4,200,Historical,0.17,https://images.unsplash.com/photo-1534710961216-75c88202f43e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHYXJkZW4lMjBvZiUyMEZpdmUlMjBTZW5zZXN8ZW58MHx8fHwxNzIzNTQ4NTE1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1677648626156-acad341ce207?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxMYXhtaSUyMFZpbGFzJTIwUGFsYWNlfGVufDB8fHx8MTcyMzgwODcxMHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1677648626229-c5ac26b5605d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxMYXhtaSUyMFZpbGFzJTIwUGFsYWNlfGVufDB8fHx8MTcyMzgwODcxMHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1720588301400-687c3730fb9c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxMYXhtaSUyMFZpbGFzJTIwUGFsYWNlfGVufDB8fHx8MTcyMzgwODcxMHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1720588301381-e02828d6872b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxMYXhtaSUyMFZpbGFzJTIwUGFsYWNlfGVufDB8fHx8MTcyMzgwODcxMHww&ixlib=rb-4.0.3&q=80&w=1080
